isbn,title,author,description,hashtag,clean_text
9.78894E+12,겨울 여행 (Viatge d’hivern),자우메 카브레,"“하지만 운명이란 그런 것이다. 서사의 전체가 아닌 일부분만을 제멋대로
보여 준 채, 아닌 척 모호한 웃음을 지으며 우리를 속이려 든다.”

현대 카탈루냐 문학을 대표하는 작가 자우메 카브레
이야기의 중층적 얽힘으로 독창적인 선율을 자아내는 마에스트로
 
▶ 『겨울 여행』은 사라진 렘브란트, 완성되지 않은 텍스트, 짝사랑 등 여러 모티브가 기억처럼 결합하여 죽음의 그늘에서 사랑과 아름다움의 연약함을 환기시키는 ‘범성악’ 대위법 작품이다. ─ 《세계 문학 리뷰》



≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡≡


카탈루냐 문학의 거장 자우메 카브레의 단편집 『겨울 여행』이 민음사 세계문학전집으로 출간되었다. 자우메 카브레는 1947년 바르셀로나에서 태어나 고등학교 교사, 영상 시나리오 작가, 오페라 작가, 국회의원 후보 등 여러 방면에서 활발하게 활동하며 카탈루냐 문화의 현대성을 정의하고 있다. 카탈루냐를 빛낸 인물에게 수여하는 산조르디 십자가상, 프랑스의 쿠리에 앵테르나쇼날 최우수 외국 문학상을 수상하는 등 세계 속에서 카탈루냐 문학의 지평을 넓혀 가고 있다. 국내에 처음 선보인 악의 연대기를 추적하는 대작『나는 고백한다』로 독자들에게 깊은 인상을 남긴 카브레는 독창적인 서사와 인간의 내면을 탐구하는 문체로 현대 문학의 선구적인 위치를 차지한 작가다. 『겨울 여행』은 그의 작품 세계를 집약적으로 담아낸 단편집으로, 시간과 공간, 인간의 운명이 교차하는 열네 편의 이야기가 하나의 교향곡처럼 유기적으로 연결되어 있다. 각 단편은 음악과 예술, 철학 등 다양한 주제를 배경으로 인간의 욕망, 죄, 구원, 그리고 예술의 의미를 탐구한다. 각각 독립적으로 이야기를 전달하는 동시에 세밀한 문학적 장치들을 통해 서로 연결되어 또 다른 서사를 형성한다. 날실과 씨실을 엮듯 이야기의 교차점에서 인물들이 비밀을 깨닫는 카브레만의 예술적 서사 기법이 탄생하는 토대가 되는 작품집이다.
 카브레는 작품집의 제목을 뮐러의 시에서 영감을 받은 슈베르트의 연가곡집 「겨울 나그네(Die Winterreise)」에서 따 왔다. 한국에서는 실연의 상실을 안고 방랑의 길을 떠나는 남성에 초점을 맞춰 의역한 ‘겨울 나그네’라는 이름으로 널리 알려져 있다. 카브레의 작품집은 슈베르트 작품 제목을 그대로 차용하고 있을 뿐만 아니라 인생의 비유로서의 여행에 방점이 찍혀 있기에, 의미를 온전히 담아 ‘겨울 여행’으로 직역해 옮겼다.","나그네, 단편, 단편집, 변주곡, 서사 기법, 예술 철학",겨울 여행 자 우메 카브레 운명 그렇다 것 서사 전체 아니다 일부분 제멋대로 준 채 아니다 척 모호하다 웃음 우리 현대 카탈루냐 문학 대표 작가 자 우메 카브레 이야기 중층 독창 선율 마에스트로 겨울 여행 은 렘브란트 완성 텍스트 짝사랑 등 여러 모티브 기억 결 죽음 그늘 사랑 아름답다 움 연약하다 환기 범성 악 대위법 작품 세계 문학 리뷰 카탈루냐 문학 거장 자 우메 카브레 편집 겨울 여행 이 민음사 세계문학 전집 간 자 우메 카브레 바르셀로나 고등학교 교사 영상 시나리오 작가 오페라 작가 국회의원 후보 등 여러 방면 활발하다 활동 카탈루냐 문화 현대 정의 있다 카탈루냐 빛 인물 수여 산 조르디 십자가 프랑스 쿠리다 테르나 쇼날 최우수 외국 문학상 수상하다 등 세계 속 카탈루냐 문학 지평 있다 국내 처음 악의 연대기 추적 대작 나 고백 로 독자 깊다 인상 카브레 독창 서사 인간 내면 탐구 문체 현대 문학 선구 위치 차지 작가 겨울 여행 은 그 작품 세계 집약 편집 시간 공간 인간 운명 교차 편의 이야기 하나 교향곡 유기 연결 있다 각 단편 음악 예술 철학 등 다양하다 주제 배경 인간 욕망 죄 구원 예술 의미 탐구 각각 독립 이야기 전달 동시 세밀 문학 장치 통해 서로 연결 또 다른 서사 형성 날실 씨실 엮듯 이야기 교차점 인물 비밀 카브레 예술 서사 기법 탄생 토대 작품집 카브레 작품집 제목 뮐러 시 영감 슈베르트 가곡 집 겨울 나그네 한국 실연 상실 안고 방랑 길 남성 초점 의역 겨울 나그네 이름 널리 있다 카브레 작품집 슈베르트 작품 제목 그대로 차용 있다 뿐 아니다 인생 비유 로서 여행 방점 있다 의미 겨울 여행 직역 나그네 단편 편집 변주곡 서사 기법 예술 철학
9.78894E+12,기억의 빛(세계문학전집 455),마이클 온다치,"역대 부커 수상작 중 최고작에 주는 황금 부커상을 수상한 
『잉글리시 페이션트』의 거장 마이클 온다치의 매혹적인 장편 소설.

온다치는 마법을 통해 전쟁과 사랑, 죽음과 상실 그리고 과거의 어두운 수로로 이어진 어슴푸레한 세계로 우리를 데려간다. _허마이오니 리, 《뉴욕 리뷰 오브 북스》


『잉글리시 페이션트』로 영미권 최고의 문학상인 부커상을 수상하고, 『아닐의 유령』으로 캐나다 최고의 문학상인 길러상을 수상한 작가 마이클 온다치의 장편 소설 『기억의 빛』이 민음사 세계문학전집 455번으로 출간되었다. 온다치는 『잉글리시 페이션트』로 지금까지의 모든 부커상 수상작 중 ‘왕 중 왕’을 가리는 골든 부커상을 수상한, 마거릿 애트우드와 함께 캐나다를 대표하는 작가로 꼽힌다.","나방, 남매, 미스터리, 시대 소설, 신작 소설, 어머니",기억 빛 세계문학 전집 마이클 역대 부 수상작 중 최고 작 황금 부커상 수상한 잉글리시 페이 션트 의 거장 마이클 매혹 장편 소설 온 마법 통해 전쟁 사랑 죽음 상실 과거 어 두운 수로 이어진 어슴푸레하다 세계 우리 허마이오니 리 뉴욕 리뷰 오브 북스 잉글리시 페이 션트 로 영미권 최고 문학상 부커상 수상하다 아니다 유령 캐나다 최고 문학상 상 수상한 작가 마이클 장편 소설 기억 빛 이 민음사 세계문학 전집 번 간 온 잉글리시 페이 션트 로 지금 모든 부커상 수상작 중 왕 중 왕 골든 부커상 수상한 마거릿 애트우드 캐나다 대표 작가 나방 남매 미스터리 시대 소설 신작 소설 어머니
9.78894E+12,표범,주세페 토마시,"이탈리아 국민에게 가장 사랑받는, 근대 이탈리아 최초의 베스트셀러!
자신이 속한 계급의 몰락을 냉철하게 지켜보는 한 ‘르네상스맨’의 이야기

“우리는 표범이자 사자였다. 우리를 대신하여 올 자들은 자칼과 하이에나일 것이다. 
그리고 우리들, 표범, 자칼, 양 모두는 여전히 우리가 세상의 소금이라고 믿을 것이다.”

이탈리아인들에게 가장 사랑받는 ‘국민 소설’인 주세페 토마시 디 람페두사의 『표범』이 민음사 세계문학전집으로 출간되었다. 이탈리아의 서점들, 특히 그중에서도 이 소설의 배경인 시칠리아에서라면 어느 서점에서나 가장 좋은 자리에 놓여 있는 이 책은, 2025년에 넷플릭스 드라마로 제작되어 방영될 예정이기도 하다. 작가인 주세페 토마시 디 람페두사는 그 기원이 330년으로 거슬러 올라가는 유서 깊은 귀족인 람페두사 가문의 마지막 후예로, 이 소설 단 한 작품을 집필한 후에 세상을 떠났고, 그후 이 장편 소설은 이탈리아 근대 최초의 베스트셀러를 기록하면서 현재까지도 이탈리아와 전 세계 독자의 사랑을 받고 있다.","계급, 귀족 가문, 상륙, 안젤리카, 역사 소설, 왕국",표범 페 토마 시 이탈리아 국민 가장 근대 이탈리아 최초 베스트셀러 자신 속 계급 몰락 냉철하다 르네상스맨 의 이야기 우리 표범 이자 우리 대신 자 자칼 하이에나 일 것 우리 표범 자칼 양 모두 여전하다 우리 세상 소금 것 이탈리아인 가장 국민 소설 인 페 토마 시 디 람페두사 표범 이 민음사 세계문학 전집 간 이탈리아 서점 중 이 소설 배경인 시칠리아 라면 서점 가장 좋다 자리 있다 이 책 넷플릭스 드라마 제작 방영 예정 작가 페 토마 시 디 람페두사 그 기원 거슬러 유서 깊다 귀족 람페두사 가문 마지막 후예 이 소설 단 작품 집필 후 세상 후 이 장편 소설 이탈리아 근대 최초 베스트셀러 기록 현재 이탈리아 전 세계 독자 사랑 있다 계급 귀족 가문 상륙 안 젤리 카 역사 소설 왕국
9.78894E+12,크리스마스 캐럴,찰스 디킨스,"“깃털처럼 가볍고, 천사처럼 행복하고, 학생처럼 흥겹군. 
술 취한 사람처럼 아찔해. 여러분, 모두 크리스마스 즐겁게 보내십시오! 
이 세상 모든 분이 새해 복 많이 받으시기 바랍니다!”

빅토리아 시대를 대표해 대중문학의 시초를 연 영국의 대문호 찰스 디킨스
어리석고 불우한 이에게 가닿는 정답고 뭉클한 크리스마스의 기적

빅토리아 시대 영국 사회의 계급 차별과 빈곤, 인간성의 상실을 날카롭게 비판한 작가. 영국인이 가장 사랑한 작가 찰스 디킨스의 ‘크리스마스 시리즈’ 중편 2편을 모은『크리스마스 캐럴』이 민음사 세계문학전집으로 출간되었다. 
 디킨스는 빅토리아 시대 영국 사회의 계급 차별과 빈곤, 인간성의 상실을 날카롭게 비판한 작가로 그의 작품들은 오랫동안 문학사에서 중요한 위치를 차지해 왔다. 어린 시절 가난한 가정에서 아버지의 채무로 인해 공장에서 노동을 강요받은 경험은 그의 문학 세계의 근간이 되었다. 저널리스트로 시작해 『픽윅 클럽 여행기』를 연재하며 문학계에 큰 반향을 일으켰고, 『올리버 트위스트』, 『위대한 유산』 등의 대표작을 통해 당대 영국 사회의 계급 차별, 아동 노동, 교육 제도의 모순을 낱낱이 파헤쳤다. 그의 작품들은 풍부한 캐릭터 묘사와 섬세한 풍자, 인간에 대한 깊은 공감을 바탕으로 사회적 메시지를 전달했다. 19세기 영국 문학사에서 가장 대중적이면서도 예술적인 작가로 평가받는 디킨스는 문학이 단순한 예술이 아니라 사회 개혁의 강력한 무기가 될 수 있음을 보여 준 작가였다. 
 디킨스는 ‘크리스마스를 발명한 사람’으로 널리 알려져 있다. 크리스마스트리, 카드, 선물, 캐럴 등 우리에게 너무나 익숙하고 당연한 크리스마스의 전통은 빅토리아 시대의 산물이거나 그 시대에 부활한 것이다. 거의 사라질 뻔했던 크리스마스를 되살리고 현대적인 개념의 크리스마스를 만들어 낸 데는 누구보다 디킨스의 영향이 컸다. 디킨스는 사람들이 빈곤과 사회적 불의에 대해 관심을 갖게 하는 가장 좋은 방법은 신문 사설이나 홍보물 같은 것이 아니라 모두가 공감할 수 있는 크리스마스 이야기를 집필하는 것이라고 믿었다. 디킨스는 1843년 12월 「크리스마스 캐럴」을 시작으로 다섯 편의 중편 소설을 매해 12월마다 발표했다. 크리스마스 시리즈는 문학사에서 독보적인 위치를 차지하며, 크리스마스를 단순한 축제일이 아닌 사회적 성찰의 계기로 만들었다. 크리스마스를 맞아 소외된 이웃을 살피고, 한 해를 잘 보냈음에 감사하고, 다가올 새해를 다짐하는 전통은 크리스마스 시리즈의 대성공과 부흥을 통해 영국은 물론 전 세계에 널리 퍼지게 됐다.","거래, 고통, 기억, 마지막 작품, 문학사, 유령",크리스마스 캐럴 찰스 디킨스 깃털 가볍다 천사처럼 행복하다 학생 흥겹다 술 취한 사람 아찔하다 여러분 모두 크리스마스 즐겁다 이 세상 모든 분 새해 복 빅토리아 시대 대표 대중문학 시초 연 영국 문호 찰스 디킨스 어리석다 불우하다 이 정답 뭉클하다 크리스마스 기적 빅토리아 시대 영국 사회 계급 차별 빈곤 인간성 상실 날카롭다 비판 작가 영국인 가장 사랑 작가 찰스 디킨스 크리스마스 시리즈 중편 편 크리스마스 캐럴 이 민음사 세계문학 전집 간 디킨스 빅토리아 시대 영국 사회 계급 차별 빈곤 인간성 상실 날카롭다 비판 작가 그 작품 문학사 중요하다 위치 차지 시절 가난하다 가정 아버지 채무 인하다 공장 노동 강요 경험 그 문학 세계 근간 저널리스트 시작 픽윅 클럽 여행기 를 연재 문학계 반향 올리버 트위스트 위대하다 유산 등 대표 작 통해 당대 영국 사회 계급 차별 아동 노동 교육 제도 모순 낱낱이 그 작품 풍부하다 캐릭터 묘사 섬세하다 풍자 인간 대한 깊다 공감 바탕 사회 메시지 전달 세기 영국 문학사 가장 대중 면서 예술 작가 평가 디킨스 문학 단순하다 예술 아니다 사회 개혁 강력하다 무기 수 있다 음 준 작다 디킨스 크리스마스 발명 사람 널리 있다 크리스마스트리 카드 선물 캐럴 등 우리 익숙하다 당연하다 크리스마스 전통 빅토리아 시대 산 물이 거나 그 시대 부활 것 거의 뻔하다 크리스마스 현대 개념 크리스마스 데 누구 디킨스 영향 디킨스 사람 빈곤 사회 불의 대해 관심 가장 좋다 방법 신문 사설 홍보물 같다 것 아니다 모두 공감 수 있다 크리스마스 이야기 집필 것 디킨스 크리스마스 캐럴 시작 다섯 편의 중편 소설 발표 크리스마스 시리즈 문학사 독보 위치 차지 크리스마스 단순하다 축제 일이 아니다 사회 성찰 계기 크리스마스 소외 이웃 살피 해 음 새해 다짐 전통 크리스마스 시리즈 대성공 부흥 통해 영국 전 세계 널리 거래 고통 기억 마지막 작품 문학사 유령
9.78894E+12,버진 수어사이드,제프리 유제니디스,"“오늘날 미국 최고의 젊은 소설가”(《뉴요커》)라는 평을 받은 유제니디스의 대표작

실화 바탕으로 1970년대 베이비붐 세대의 추억과 기성 세대와의 갈등 다룬 작품

“그날 아침은 리즈번가(家)에 남은 마지막 딸이 자살할 차례였다.
이번엔 메리였고, 터리즈처럼 수면제를 삼켰다.”

■ 이십여 년 전, 평범한 마을에서 일어난 기묘한 사건
   
  “오늘날 미국 최고의 젊은 소설가”(《뉴요커》)라는 평을 받은 제프리 유제니디스의 첫 장편 소설 『버진 수어사이드』가 민음사 세계문학전집으로 출간되었다. 리즈번가의 십 대 소녀들이 한창 아름다울 나이에, 그것도 다섯 자매가 모두 자살해 버리고 마는 충격적이고 비극적인 결말의 소설을 제프리 유제니디스는 사건 당시인 이십여 년 전과 현재 사이를 자유롭게 오가며 능수능란한 솜씨로 펼쳐 나간다. 유제니디스는 소설의 배경이 되는 1970년대의 문화, 즉 ‘베이비붐 세대’의 문화를 작품에 생생하게 되살렸을 뿐 아니라 그 속에 내재되어 있던 기성 세대와의 갈등을 조용히 지적하면서 『호밀밭의 파수꾼』, 『데미안』의 뒤를 잇는 또 하나의 문제적인 성장 소설을 탄생시켰다. 『버진 수어사이드』는 1993년 출간되자마자 미국에서 베스트셀러가 되었고, 미국 도서관 협회에서 ‘올해의 책’으로 선정되었으며, 25개국 이상의 언어로 번역되었을 뿐 아니라, 작가에게 아가 칸 상, 화이팅 작가 상, 해럴드 D. 버셀 기념상 등 문학계의 여러 상들을 거머쥐게 해 주었다. 1999년에는 소피아 코폴라 감독, 커스틴 던스틴 주연인 동명의 영화로 제작되기도 해 큰 화제를 불러왔다.

  한 가정에서 일어난 자살 사건을 다룬 이 작품이 이렇게 화제가 된 이유는 “평범한 것을 특별한 것으로 바꾸는 타고난 재능”(《뉴욕 타임스 북 리뷰》)이라고 평가받는 유제니디스만의 독특한 이야기 솜씨 덕분이라고 할 수 있다. 유제니디스는 이 작품에서 사건 당시인 이십여 년 전과 현재 사이를 교차하여 이야기를 풀어 나간다. 이 때문에 현재 시점에서는 분명 중년의 나이임에도 불구하고, 과거 이야기를 할 때 화자의 어조는 마치 사건 당시로 돌아간 것처럼 십 대 청소년의 미성숙함과 혼란스러움을 그대로 드러낸다. 화자로 기용한 십 대 소년들은 관찰자이기 때문에 제한적인 정보만을 습득할 수밖에 없고, 또 어린 나이와 리즈번 자매들에 대한 감정으로 인한 객관성 결여 때문에 관찰자로서의 신뢰도가 상당히 떨어진다. 하지만 이러한 미숙함은 리즈번 자매들에 대해 이런저런 속단을 내려 버리는 ‘어른들’과 대조되면서, 오히려 반대로 진정성을 획득하고 보다 더 진실에 가깝다는 인상을 주는 효과적인 수단이 되고 있다. 하지만 중간중간에 등장하는 동네 어른들의 증언을 인용할 때에도, 작가는 보수적이고 고리타분한 기성 세대의 어조를 소년들의 어조와 똑같은 설득력을 가지도록 생생하게 표현해 낸다. 이러한 방법을 통해 작가는 전지적 작가 시점으로는 얻을 수 없는 효과를 성취해 내고 있다.","기성 세대, 베이비붐 세대, 소년, 자매, 작품, 죽음",버진 수어 사이드 제프리 유 디스 오늘날 미국 최고 젊다 소설가 뉴요커 평 유 디스 대표 작 실화 바탕 베이비붐 세대 추억 기성 세대 갈등 작품 그날 아침 리즈번 마지막 딸 자살 차례 이번 메리 터 리즈 수면제 년 전 평범하다 마을 기묘하다 사건 오늘날 미국 최고 젊다 소설가 뉴요커 평 제프리 유 디스 첫 장편 소설 버진 수어 사이드 민음사 세계문학 전집 간 리즈번 가의 십 소녀 한창 아름답다 나이 그것 다섯 자매 모두 자살 마는 충격 비극 결말 소설 제프리 유 디스 사건 당시 년 전과 현재 사이 자유롭다 능 수능 란 솜씨 유 디스 소설 배경 문화 즉 베이비붐 세대 의 문화 작품 생생하다 뿐 아니다 그 속 내재 있다 기성 세대 갈등 조용하다 지적 호밀 밭 파수 데미안 의 뒤 또 하나 문제 성장 소설 탄생 버진 수어 사이드 자마자 미국 베스트셀러 미국 도서관 협회 올해 책 선정 개국 이상 언어 번역 뿐 아니다 작가 아가 칸 상 화이팅 작가 상 해럴드 버셀 기념 등 문학계 여러 상 거머쥐 해 소피아 코 폴라 감독 커스틴 던스틴 주연 동명 영화로 제작 기도 해 화제 가정 자살 사건 이 작품 화제 이유 평범하다 것 특별하다 것 재능 뉴욕 타임스 북 리뷰 평가 유 디스 독특하다 이야기 솜씨 덕분 수 있다 유 디스 이 작품 사건 당시 년 전과 현재 사이 교차 이야기 이 때문 현재 시점 분명 중년 나이 임 불구 과거 이야기 때 화 어조 마치 사건 당시 것 십 청소년 밉다 성숙하다 혼란 스럽다 움 그대로 화 기용 십 소년 관찰자 이기 때문 제한 정보 습득 수 없다 또 나이 리즈번 자매 대한 감정 인하다 객관성 결여 때문 관찰자 로서 신뢰 도 상당하다 이러하다 미숙 함 리즈번 자매 대해 속단 어른 과 대조 오히려 반대 진정 획득 더 진실 가깝다 인상 효과 수단 있다 중간 중간 등장 동네 어른 증언 인용 때 작가 보수 고리타분하다 기성 세대 어조 소년 어조 똑같다 설득 생생하다 표현 이러하다 방법 통해 작가 전지 작가 시점 수 없다 효과 성취 있다 기성 세대 베이비붐 세대 소년 자매 작품 죽음
9.78894E+12,미들섹스 1,제프리 유제니디스,"양성 인간을 통해 되살아나는 현대의 신화, 자아를 찾아가는 우리 자신의 이야기

“나는 두 번 태어났다. 처음엔 여자아이로, (……) 사춘기로 접어든 1974년 8월
미시간주 피터스키 근교 한 응급실에서 다시 한번 남자아이로 태어났다.”","동화, 미국 사회, 미국 시민, 성 정체, 이민, 칼리",미들섹스 제프리 유 디스 양성 인간 통해 현대 신화 자아 우리 자신 이야기 나 두 번 처음 여자아이 사춘기 미시간주 피터 스키 근교 응급실 다시 한번 동화 미국 사회 미국 시민 성 정체 이민 칼리
9.78894E+12,미들섹스 2,제프리 유제니디스,"양성 인간을 통해 되살아나는 현대의 신화, 자아를 찾아가는 우리 자신의 이야기

“나는 두 번 태어났다. 처음엔 여자아이로, (……) 사춘기로 접어든 1974년 8월 미시간주 피터스키 근교 한 응급실에서 다시 한번 남자아이로 태어났다.”","동화, 미국 사회, 미국 시민, 성 정체, 이민, 칼리",미들섹스 제프리 유 디스 양성 인간 통해 현대 신화 자아 우리 자신 이야기 나 두 번 처음 여자아이 사춘기 미시간주 피터 스키 근교 응급실 다시 한번 동화 미국 사회 미국 시민 성 정체 이민 칼리
9.78894E+12,사랑에 대하여,안톤 체호프,"인간의 사소한 삶 속에 깃든 
무한한 우주를 들여다보는 날카로운 시선 
 
현대 단편 소설의 새로운 방향을 제시한 
안톤 체호프의 사랑과 우수와 회한의 이야기들","노인, 애수, 야만, 유형지, 의혹, 작가",사랑 대하 안톤 체호프 인간 사소하다 삶 속 깃 무한 우주 날카롭다 시선 현대 단편 소설 새롭다 방향 제시 안톤 체호프 사랑 우수 회한 이야기 노인 애수 야만 유형 의혹 작가
9.78894E+12,나?,페터 플람,"출간 100년 후 재발견된 강렬하고 매혹적인 소설!


 죽은 자의 기묘한 귀환, 은밀한 상처를 헤집는 두 개의 비밀스러운 목소리
진지한 인류애에 대한 아름다운 증언, 지옥과 천국을 동시에 비추는 불빛


▶ 제목의 물음표는 격한 충격에 사로잡힌 한 인간을 시사한다. 한 생존자가 죽은 이로서 귀환한다. 두 개의 목소리로 어떤 상처에 관해 이야기한다. ─ 센투런 바라타라야

▶ 진정으로 놀라운 환상 속에서 우리는 도스토옙스키의 작품에서 보았던, 지옥과 천국을 동시에 비추는 불빛을 발견한다.-레오 그라이너, 《베를린 뵈르센-쿠리어》

페터 플람(Peter Flamm)의 소설 『나?(Ich?)』가 민음사 세계문학전집으로 출간되었다. 페터 플람의 본명은 에리히 모스(Erich Mosse)로 1891년 베를린에서 태어났다. 데뷔 소설 『나?(Ich?)』를 발표한 이후 몇 해 동안 『너(Du)』, 『죽음을 향한 귀환(Heimfahrt zum Tode)』 등, 세 편의 소설을 더 발표하며 전문의 과정을 밟았다. 유대인이었던 그는 1933년 아내 마리안느와 함께 파리로 이주했고, 1934년에는 뉴욕으로 거처를 옮겨 정신과 의사로 일하며 정착했다. 그의 환자들 가운데 가장 유명한 사람은 노벨 문학상 수상 작가 윌리엄 포크너였다. 그 밖에 뉴욕의 저명인사들, 예컨대 알베르트 아인슈타인이나 찰리 채플린 등이 그의 집에 오갔다고 한다. 
1926년 독일의 S. 피셔 출판사에서 처음 출간되어 “열정과 고통의 화산 같은 책, 숨이 멎을 듯, 단숨에 쓰인 빛나는 책”, “진지한 인류애에 대한 아름다운 증언” 등의 찬사 속에 큰 반향을 일으켰던 그의 첫 소설 『나?』는 약 한 세기가 흐른 2023년 한스 팔라다, 에리히 캐스트너, 에리히 마리아 레마르크 등에 비견되며 새롭게 복간되었다. 
‘나는 누구인가’라는 심리 스릴러의 고전적 문제를 던지며 전개되는 『나?』는 독특한 도플갱어 모티프를 가진 소설이다. 전통적인 도플갱어 소설들이 극단적으로 상반된 요소들의 길항을 한 인간 속에서 그려왔다면 이 소설에서는 완전히 다른 두 인간의 의식이 한 사람의 입을 통해 발화한다. 한 남자의 정체를 밝혀 가는 이 음산한 심리 드라마 안에 담긴 것은 참혹한 전쟁이 앗아 간 것들에 대한 차가운 증언이며, 동시에 한순간 삶의 의미와 존엄을 빼앗긴 인간의 슬픔에 대한 뜨거운 독백이다. 
 민음사 세계문학전집으로 한국에는 처음 번역 소개되는 『나?』에는 작품의 배경과 독특한 형식의 이해를 위한 페터 플람의 강연록 「회고」와 비평가 센투런 바라타라야의 서평 「그래, 나도 들었어, 나도 들었어」가 함께 실려 있다.","사건, 살인사건, 의식 속, 인간, 작품, 현실",나 페터 람 간 후 재 발견 강렬하다 매혹 소설 자의 기묘하다 귀환 은밀 상처 두 개 비밀스럽다 목소리 진지하다 인류 애 대한 아름답다 증언 지옥 천국 동시 불빛 제목 물음표 격 충격 인간 시사 생존자 이로 귀환 두 개 목소리 어떻다 상처 관해 이야기 센투런 바라타 진정 놀랍다 환상 속 우리 도스토옙스키 작품 지옥 천국 동시 불빛 발견 레오 라이너 베를린 뵈르센 쿠리다 페터 람 의 소설 나 민음사 세계문학 전집 간 페터 람 본명 에리 모스 로 베를린 데뷔 소설 나 를 발표 이후 몇 해 동안 너 죽음 향 귀환 등 세 편의 소설 더 발표 전문의 과정 유대인 그 아내 마리안느 파리 이주 뉴욕 거처 정신과 의사 일 정착 그 환자 가운데 가장 유명하다 사람 노벨 문학상 수상 작가 윌리엄 포크너 그 뉴욕 저명 인사 알베르트 아인슈타인 찰리 채플린 등 그 집 독일 피셔 출판사 처음 간 열정 고통 화산 같다 책 숨 듯 단숨 책 진지하다 인류 애 대한 아름답다 증언 등 찬사 속 반향 그 첫 소설 나 약 세기 한스 라다 에리 캐스트 너 에리 마리아 레마르크 등 비견 새롭다 복간 나 누구 심리 스릴러 전적 문제 전개 나 독특하다 도플갱어 모티프 소설 전통 도플갱어 소설 극단 상반 요소 길항 인간 속 이 소설 완전하다 다른 두 인간 의식 사람 입 통해 발화 남자 정체 이 음산하다 심리 드라마 안 것 참혹하다 전쟁 앗 간 것 대한 차갑다 증언 동시 한순간 삶 의미 존엄 인간 슬픔 대한 뜨겁다 독백 민음사 세계문학 전집 한국 처음 번역 소개 나 작품 배경 독특하다 형식 이해 위 페터 람 강연 록 회고 비평가 센투런 바라타 라야 서평 그렇다 있다 사건 살인 사건 의식 속 인간 작품 현실
9.78894E+12,지킬 박사와 하이드 씨의 기이한 사건,로버트 루이스 스티븐슨^전승희,"21세기에 새로이 평가받는 작가, 로버트 루이스 스티븐슨
연극, 영화, 뮤지컬로 끊임없이 각색되어 사랑받는 고딕호러의 고전

연극, 영화, 뮤지컬로 끊임없이 각색되어 사랑받는 고딕호러의 고전 『지킬 박사와 하이드 씨의 기이한 사건』(1886)이 민음사 세계문학전집으로 출간되었다. 우리에게 『보물섬』의 작가로 익히 알려진 로버트 루이스 스티븐슨은 문학사적으로 뒤늦게 재평가받는, 계속 새로운 면모가 발견되고 있는 작가다. 그는 살아생전 큰 인기를 누렸으나, 사후에 버지니아 울프 부부와 같은 고급 문학 작가들에게 신랄한 비판과 경멸의 대상이 되었다. 『보물섬』 같은 ‘아동 문학’과 『지킬 박사와 하이드 씨의 기이한 사건』 같은 ‘공포 문학’을 쓰는 작가라는 이유에서였다. 그러나 그와 교유했던 헨리 제임스와 후대 작가들인 베르톨트 브레히트, 어니스트 헤밍웨이, 호르헤 루이스 보르헤스, 블라디미르 나보코프, 이탈로 칼비노와 같은 작가들에게 끊임없이 호명되어 21세기에 이르러 『노튼 앤솔로지』 2006년 판부터 수록되기 시작하는 등 재평가받고 있으며, 찰스 디킨스 다음으로 세계에서 가장 많이 번역되는 작가 26위에 올랐다. 또한 인간과 당대 사회에 대한 통찰력이 남다른 작가를 넘어, 남태평양 섬들의 식민 시대사의 증인이자 휴머니스트로서의 위치를 공고히 하고 있다.","로고스, 빅토리아 시대, 살인사건, 소설, 위선, 작품",박사 이드 씨 기이하다 사건 로버트 루이스 스티븐슨 전승희 세기 새로이 평가 작가 로버트 루이스 스티븐슨 연극 영화 뮤지컬 끊임없다 각색 고딕 호러 고전 연극 영화 뮤지컬 끊임없다 각색 고딕 호러 고전 박사 이드 씨 기이하다 사건 이 민음사 세계문학 전집 간 우리 보물섬 의 작가 로버트 루이스 스티븐슨 문학사 뒤늦다 재 평가 계속 새롭다 면모 발견 있다 작가 그 살아생전 인기 사후 버지니아 울프 부부 같다 고급 문학 작가 신랄하다 비판 경멸 대상 보물섬 같다 아동 문학 과 박사 이드 씨 기이하다 사건 같다 공포 문학 작가 이유 그 교유 헨리 제임스 후대 작가 베르톨트 브레히트 어니스트 헤밍웨이 호르헤 루이스 보르헤스 블라디미르 나보코프 이탈 칼 비노 같다 작가 끊임없다 호명 세기 노튼 앤솔로지 판 수록 시작 등 재 평가 있다 찰스 디킨스 다음 세계 가장 번역 작가 위 또한 인간 당대 사회 대한 통찰 남다르다 작가 남태평양 섬 식민 시대 사의 증인 이자 멀다 스트로 의 위치 공고 있다 로고스 빅토리아 시대 살인 사건 소설 위선 작품
